Schema Element,TotalCount
http://bio2rdf.org/sgd_vocabulary:LysineCount,31
http://bio2rdf.org/sgd_vocabulary:MethionineCount,31
http://bio2rdf.org/sgd_vocabulary:MolecularWeight,31
http://bio2rdf.org/sgd_vocabulary:Pathway,42
http://bio2rdf.org/sgd_vocabulary:Phenotype_Experiment,73
http://bio2rdf.org/sgd_vocabulary:PhenylalanineCount,31
http://bio2rdf.org/sgd_vocabulary:ProlineCount,31
http://bio2rdf.org/sgd_vocabulary:Protein,157
http://bio2rdf.org/sgd_vocabulary:RNA,57
http://bio2rdf.org/sgd_vocabulary:Reaction,38
http://bio2rdf.org/sgd_vocabulary:Record,63
http://bio2rdf.org/sgd_vocabulary:SequenceLength,31
http://bio2rdf.org/sgd_vocabulary:SerineCount,31
http://bio2rdf.org/sgd_vocabulary:SuperPathway,37
http://bio2rdf.org/sgd_vocabulary:ThreonineCount,31
http://bio2rdf.org/sgd_vocabulary:TryptophanCount,31
http://bio2rdf.org/sgd_vocabulary:TyrosineCount,31
http://bio2rdf.org/sgd_vocabulary:ValineCount,31
http://bio2rdf.org/sgd_vocabulary:chromosome,15
http://bio2rdf.org/sgd_vocabulary:has-participant,45
http://bio2rdf.org/sgd_vocabulary:has-proper-part,85
http://bio2rdf.org/sgd_vocabulary:is-proper-part-of,107
http://bio2rdf.org/sgd_vocabulary:query,15
http://bio2rdf.org/sgd_vocabulary:strand,15
http://bio2rdf.org/sider_vocabulary:Drug-Indication-Association,37
http://bio2rdf.org/sider_vocabulary:Side-Effect,40
http://bio2rdf.org/taxonomy_vocabulary:Division,37
http://bio2rdf.org/taxonomy_vocabulary:Embl-code,31
http://bio2rdf.org/taxonomy_vocabulary:Genetic-Code,41
http://bio2rdf.org/taxonomy_vocabulary:Rank,31
http://bio2rdf.org/wormbase_vocabulary:Asynthetic-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Change_of_expression_level-Regulatory-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Change_of_localization-Regulatory-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Complete_mutual_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Complete_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Complete_unilateral_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Cosmid,32
http://bio2rdf.org/wormbase_vocabulary:Enhancement-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Epistasis-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Gene,15434
http://bio2rdf.org/wormbase_vocabulary:Gene-GO-Association,48
http://bio2rdf.org/wormbase_vocabulary:Gene-Phenotype-Association,42
http://bio2rdf.org/wormbase_vocabulary:Gene-Variant,33
http://bio2rdf.org/wormbase_vocabulary:Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Maximal_epistasis-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Minimal_epistasis-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Mutual_enhancement-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Mutual_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Negative-Gene-Phenotype-Association,49
http://bio2rdf.org/wormbase_vocabulary:Negative_genetic-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Opposing_epistasis-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Oversuppression-Genetic-Interaction,33
http://bio2rdf.org/wormbase_vocabulary:Oversuppression_enhancement-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Partial_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Partial_unilateral_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Phenotype_bias-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Physical-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Positive_genetic-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Publication,31
http://bio2rdf.org/wormbase_vocabulary:RNAi,31
http://bio2rdf.org/wormbase_vocabulary:RNAi-Knockdown-Experiment,43
http://bio2rdf.org/wormbase_vocabulary:Regulatory-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Synthetic-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Unilateral_enhancement-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:Unilateral_suppression-Genetic-Interaction,32
http://bio2rdf.org/wormbase_vocabulary:associated-gene-variant,19
http://bio2rdf.org/wormbase_vocabulary:associated-rnai-knockdown-experiment,19
http://bio2rdf.org/wormbase_vocabulary:cosmid,15
http://bio2rdf.org/wormbase_vocabulary:gene,28
http://bio2rdf.org/wormbase_vocabulary:genetically-interacts-with,15
http://bio2rdf.org/wormbase_vocabulary:involves,148
http://bio2rdf.org/wormbase_vocabulary:physically-interacts-with,15
http://bio2rdf.org/wormbase_vocabulary:publication,15
http://bio2rdf.org/wormbase_vocabulary:regulates,15
http://bio2rdf.org/wormbase_vocabulary:rnai,15
http://bio2rdf.org/wormbase_vocabulary:target-gene,15
