Schema Element
http://www.wikidata.org/prop/direct/P31
http://www.wikidata.org/prop/direct/P301
http://www.wikidata.org/prop/direct/P19
http://www.wikidata.org/prop/direct/P27
http://www.wikidata.org/prop/direct/P21
http://www.wikidata.org/prop/direct/P106
http://www.wikidata.org/prop/direct/P735
http://www.wikidata.org/prop/direct/P20
http://www.wikidata.org/prop/direct/P101
http://www.wikidata.org/prop/direct/P69
http://www.wikidata.org/prop/direct/P734
http://www.wikidata.org/prop/direct/P131
http://www.wikidata.org/prop/direct/P17
http://www.wikidata.org/prop/direct/P30
http://www.wikidata.org/prop/direct/P279
http://www.wikidata.org/prop/direct/P703
http://www.wikidata.org/prop/direct/P159
http://www.wikidata.org/prop/direct/P2652
http://www.wikidata.org/prop/direct/P361
http://www.wikidata.org/prop/direct/P910
http://www.wikidata.org/prop/direct/P47
http://www.wikidata.org/prop/direct/P6
http://www.wikidata.org/prop/direct/P85
http://www.wikidata.org/prop/direct/P1343
http://www.wikidata.org/prop/direct/P1313
http://www.wikidata.org/prop/direct/P37
http://www.wikidata.org/prop/direct/P421
http://www.wikidata.org/prop/direct/P832
http://www.wikidata.org/prop/direct/P36
http://www.wikidata.org/prop/direct/P1791
http://www.wikidata.org/prop/direct/P1465
http://www.wikidata.org/prop/direct/P237
http://www.wikidata.org/prop/direct/P206
http://www.wikidata.org/prop/direct/P527
http://www.wikidata.org/prop/direct/P194
http://www.wikidata.org/prop/direct/P208
http://www.wikidata.org/prop/direct/P163
http://www.wikidata.org/prop/direct/P1792
http://www.wikidata.org/prop/direct/P1464
http://www.wikidata.org/prop/direct/P150
http://www.wikidata.org/prop/direct/P1889
http://www.wikidata.org/prop/direct/P190
http://www.wikidata.org/prop/direct/P1740
http://www.wikidata.org/prop/direct/P2633
http://www.wikidata.org/prop/direct/P1151
http://www.wikidata.org/prop/direct/P155
http://www.wikidata.org/prop/direct/P78
http://www.wikidata.org/prop/direct/P1365
http://www.wikidata.org/prop/direct/P2184
http://www.wikidata.org/prop/direct/P1622
http://www.wikidata.org/prop/direct/P706
http://www.wikidata.org/prop/direct/P2936
http://www.wikidata.org/prop/direct/P38
http://www.wikidata.org/prop/direct/P793
http://www.wikidata.org/prop/direct/P417
http://www.wikidata.org/prop/direct/P610
http://www.wikidata.org/prop/direct/P463
http://www.wikidata.org/prop/direct/P209
http://www.wikidata.org/prop/direct/P485
http://www.wikidata.org/prop/direct/P1001
http://www.wikidata.org/prop/direct/P1589
http://www.wikidata.org/prop/direct/P355
http://www.wikidata.org/prop/direct/P1412
http://www.wikidata.org/prop/direct/P461
http://www.wikidata.org/prop/direct/P2959
http://www.wikidata.org/prop/direct/P287
http://www.wikidata.org/prop/direct/P138
http://www.wikidata.org/prop/direct/P1269
http://www.wikidata.org/prop/direct/P460
http://www.wikidata.org/prop/direct/P828
http://www.wikidata.org/prop/direct/P1376
